,Movie_ID,Rev_ID,Sen_ID,Sentence
299,tt0089280,3101,17,"There is Kevin's manipulative and 'reserved' girlfriend AMY, whose deepest desire is apparently to be a badly portrayed Cher look alike with fishnet stockings with a pair of blue grandma underpants on top.."
300,tt0089280,3101,18,Don't ask me how that works.
301,tt0089280,3101,19,Quite possibly the most entertaining character of all is KYLE.
302,tt0089280,3101,20,How such groups of friends are made is up for question.
303,tt0089280,3101,21,Kyle is a perverted creep who can't go an hour without self stimulating.
304,tt0089280,3101,22,His hobbies include calling up sex chat lines from other people's houses and most likely sniffing underwear.
305,tt0089280,3101,23,"The story unfolds as the heroes search for the Hobgoblins: knee high creatures aka. hand puppets which, for some reason, attempt to travel no further than the borders of the local neighborhood."
306,tt0089280,3101,24,Each of the characters eventually lives out their wildest fantasy which never has anything to do with having millions of dollars... or the film having a big budget.
307,tt0089280,3101,25,"WARNING SPOILERS AHEAD: The twist at the end of this movie will leave the watcher wondering ""What.""."
308,tt0089280,3101,26,The Hobgoblins are returned to the safe by...their own free will.
309,tt0089280,3101,27,"Perhaps they lost patience waiting for sunrise to wreak havoc, or perhaps the story writers got writer's cramp and decided not to worry about the ending."
310,tt0089280,3101,28,"Upon returning to the safe, the old security guard reveals ""What he learned in the military"" and detonates explosives which destroys the safe, signaling the end of the evil Hobgoblins and the end of this roller coaster ride; better fitted to a ride on an escalator."
311,tt0089280,3101,29,The sheer badness of this film is enough to send someone to tears.
312,tt0089280,3101,30,"If you plan to watch it, I recommend a few alcoholic drinks beforehand to take any serious consideration of the film out of mind."
313,tt0089280,3102,1,"No matter how you look at this movie, it is just awful."
314,tt0089280,3102,2,"If you view it as a horror, then it is an unscary movie with the monsters being hand puppets."
315,tt0089280,3102,3,"If you look at it as a comedy, then you will notice most of the humor falls flat and is just lame."
316,tt0089280,3102,4,If it is a romance you will wonder why a guy would stay with such a Bch!
317,tt0089280,3102,5,If you look at it as an action you can't really pull for the whiny hero.
318,tt0089280,3102,6,As you can see this movie just fails to deliver anything remotely entertaining.
319,tt0089280,3102,7,As mentioned the monsters are obvious puppets and this film was another attempt at a Gremlins type movie.
320,tt0089280,3102,8,This however has the worst looking monsters of that genre.
321,tt0089280,3102,9,"Critters looked pretty good, so did the Ghoulies, heck even the puppets from the Munchies looked better than these."
322,tt0089280,3102,10,The characters in this film are thouroughly unlikable.
323,tt0089280,3102,11,"The hero is a whiney security guard, his girlfriend is always complaining, they have a tramp friend who has a jerk military boyfriend, and another friend who is a spaz."
324,tt0089280,3102,12,At one point in the movie the hero and the military guy fight with rakes...this movie is just utterly stupid.
325,tt0089280,3102,13,"I like the scene when they are in the dreaded club scum which is obviously not a club, but more likely a diner and the hero tells the waitress that none of them are 21."
326,tt0089280,3102,14,"Give me a break, I am 25 and I look younger than any of them."
327,tt0089280,3103,1,"So there's an old security guard and a guy who dies and then there's KEVIN, the world's biggest wuss."
328,tt0089280,3103,2,"Kevin wants to impress his incredibly insensitive, bratty, and virginal girlfriend AMY."
329,tt0089280,3103,3,"As he returns from work to... a random house... he finds his ""friends,"" the sexually confusing red shorted KYLE and the truly revolting sluttish DAPHNE."
330,tt0089280,3103,4,"They are soon joined by Daphne's boyfriend, the trigger happy sex crazed macho lunkhead NICK."
331,tt0089280,3103,5,"And there's the title creatures, horrid little dogeared puppets who kill people by giving them their heart's desire."
332,tt0089280,3103,6,"Kyle's heart's desire is to mate with a creepy, yucky woman in spandex."
333,tt0089280,3103,7,Nick's heart's desire is to throw grenades in a grade school cafeteria I mean nightclub.
334,tt0089280,3103,8,Kevin's heart's desire is to beat up a skinny thug with nunchucks.
335,tt0089280,3103,9,Amy's heart's desire is to be a disgusting slut.
336,tt0089280,3103,10,"Daphne's already a disgusting slut, so she doesn't have a heart's desire."
337,tt0089280,3103,11,Along the way a truly hideous band sings a truly odd song.
338,tt0089280,3103,12,The hobgoblins randomly go back to where they came from then blow up.
339,tt0089280,3103,13,"""Citizen Kane"" cannot hold a candle to this true masterpiece of American cinema."
340,tt0317676,9169,1,It gets really bad.
341,tt0317676,9169,2,The only half way redeeming quality is the effects from the thousands of bullets used during the film.
342,tt0317676,9169,3,There are context errors everywhere.
343,tt0317676,9169,4,"The acting is horrible, save Kirk."
344,tt0317676,9169,5,"The story is as holey as the grail, and the belief that the movie is a video game in itself just kills the movie, if it wasn't already a corpse."
345,tt0317676,9169,6,So all in all it's a waste of your life.
346,tt0317676,9169,7,I would have given this a zero had that been an option on the rating scale.
347,tt0317676,9170,1,"The question, when one sees a movie this bad, is not necessarily, ""How did a movie this bad get made."" or even, ""Why did I see this awful in the first place."" but, ""What have I learned from this experience."""
348,tt0317676,9170,2,"Here's what I learned: Just because the ""rules"" of horror movies have been catalogued and satirized countless times in the last ten years doesn't mean someone won't go ahead and make a movie that uses ALL of them, without a shred of humor or irony."
349,tt0317676,9170,3,"If your movie has to be described as loosely based on the video game, you have script problems."
350,tt0317676,9170,4,"The black character may not always die first, but the Asian character does always know kung fu."
351,tt0317676,9170,5,"While you may be proud that you figured out how to do the ""the Matrix effect"" on a budget, that doesn't necessarily mean you should use it over and over again ad nausea."
352,tt0317676,9170,6,Being Ron Howard's brother does not guarantee choice roles.
353,tt0317676,9170,7,"Whenever a scene doesn't edit together, just use some footage from the video game, no one will notice."
354,tt0317676,9170,8,"If your cousin's rap metal band offers to write your movie's theme for free, politely decline."
355,tt0317676,9170,9,Zombie movies are not about people killing zombies.
356,tt0317676,9170,10,"They're about zombies killing people, preferably in the most gruesome way possible."
357,tt0317676,9170,11,That's what makes them SCARY.
358,tt0317676,9170,12,White people who can pay $1600 to get to a rave deserve to die.
359,tt0317676,9170,13,"If you find an old book, it will tell you everything you need to know."
360,tt0317676,9170,14,"Anything else you will figure out on your own two lines after someone asks, ""What was that."" or, ""Where are we."""
361,tt0317676,9170,15,Bare breasts are not horror movie panacea.
362,tt0317676,9170,16,"A helicopter boom shot and a licensing deal with Sega magically transforms your movie from ""student film"" to ""major studio release""."
363,tt0317676,9170,17,Try it!
364,tt0317676,9170,18,"Just because you can name drop all three ""Living Dead"" movies, that does not make you George Romero."
365,tt0317676,9170,19,Or even Paul W.
366,tt0317676,9170,20,S.
367,tt0317676,9170,21,Anderson.
368,tt0317676,9170,22,"I've seen worse movies, but only because I've seen ""Mortal Kombat: Annihilation."""
369,tt0317676,9171,1,What can I say.
370,tt0317676,9171,2,I ignored the reviews and went to see it myself.
371,tt0317676,9171,3,Damn the reviews were so right.
372,tt0317676,9171,4,What a waste of money considering it's budget.
373,tt0317676,9171,5,"Good thing, I went to see Kill Bill after this one."
374,tt0317676,9171,6,"To see a really scary movie, would be Crossroads!"
375,tt0317676,9171,7,"Bottom line I like ""Girl in Gold Boots"" better than this crap."
376,tt0317676,9172,1,"When I go to see a movie about zombie's, I'm not expecting oscar calibre performances, or writing on the level of The Godfather, but I do expect the actors to at least not look like their straining to read their cue cards, and dialogue that doesn't sound like it was typed out 10 minutes before the actor reads it into the camera."
377,tt0317676,9172,2,"This movie was just awful, I actually got up and left about 25 minutes in and went next door and watched Cold Creek Manor, that wasn't very good either, but it seemed like Citizen Kane compared to this pile of crap."
378,tt0317676,9172,3,"On the plus side, the girls were very pretty, that's probably the only thing that kept me in my seat for longer than the first 5 minutes, in fact I left after the hottest one got killed, there wasn't anything to hold my interest after that."
379,tt0317676,9173,1,I have never seen a worse movie.
380,tt0317676,9173,2,It is possible to take a shootem up video game and make it into a decent movie.
381,tt0317676,9173,3,Mistake 1: absolutely no connection to any of the characters.
382,tt0317676,9173,4,In this movie you don't bond with any of the characters because... you don't get a chance.
383,tt0317676,9173,5,The only character that is sympathetic or even interesting is the Deck Hand: Salish as played by Clint Howard.
384,tt0317676,9173,6,"Except for this unique character, the outcome of the movie is meaningless as all the characters were lifeless from the begining."
